invoice_date,external_invoice_number,branch_code,invoice_type,channel,payment_method,line_number,sku,product_name,category,quantity,unit_price,discount_rate,net_sales,vat_rate,tax_amount,total_amount,currency
2025-01-10,3SC-RYD2-20250110-00223,3SC-RYD2,sale,take_away,card,3,ESP-SGL,Single Espresso,Espresso,1,21.67,0.1,19.5,0.15,2.92,22.42,SAR
2025-01-10,3SC-RYD2-20250110-00224,3SC-RYD2,sale,in_store,card,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-10,3SC-RYD2-20250110-00225,3SC-RYD2,sale,take_away,card,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.05,20.59,0.15,3.09,23.68,SAR
2025-01-10,3SC-RYD2-20250110-00225,3SC-RYD2,sale,take_away,card,2,LAT-LRG,Latte (Large),Espresso,1,26.5,0.05,25.17,0.15,3.78,28.95,SAR
2025-01-10,3SC-RYD2-20250110-00225,3SC-RYD2,sale,take_away,card,3,PST-MFN,Blueberry Muffin,Pastries,2,13.0,0.0,26.0,0.15,3.9,29.9,SAR
2025-01-10,3SC-RYD2-20250110-00226,3SC-RYD2,sale,in_store,card,1,DRP-REG,Drip Coffee,Brewed,2,18.0,0.1,32.4,0.15,4.86,37.26,SAR
2025-01-10,3SC-RYD2-20250110-00226,3SC-RYD2,sale,in_store,card,2,PST-CRS,Butter Croissant,Pastries,2,12.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-10,3SC-RYD2-20250110-00226,3SC-RYD2,sale,in_store,card,3,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.05,12.35,0.15,1.85,14.2,SAR
2025-01-10,3SC-RYD2-20250110-00227,3SC-RYD2,sale,in_store,card,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-10,3SC-RYD2-20250110-00227,3SC-RYD2,sale,in_store,card,2,LAT-LRG,Latte (Large),Espresso,2,26.5,0.1,47.7,0.15,7.16,54.86,SAR
2025-01-10,3SC-RYD2-20250110-00227,3SC-RYD2,sale,in_store,card,3,ESP-SGL,Single Espresso,Espresso,2,21.67,0.0,43.34,0.15,6.5,49.84,SAR
2025-01-10,3SC-RYD2-20250110-00228,3SC-RYD2,sale,delivery,cash,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-10,3SC-RYD2-20250110-00228,3SC-RYD2,sale,delivery,cash,2,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
2025-01-10,3SC-RYD2-20250110-00229,3SC-RYD2,sale,delivery,cash,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.1,16.2,0.15,2.43,18.63,SAR
2025-01-10,3SC-RYD2-20250110-00229,3SC-RYD2,sale,delivery,cash,2,LAT-LRG,Latte (Large),Espresso,1,26.5,0.05,25.17,0.15,3.78,28.95,SAR
2025-01-10,3SC-RYD2-20250110-00230,3SC-RYD2,sale,delivery,cash,1,LAT-LRG,Latte (Large),Espresso,2,26.5,0.0,53.0,0.15,7.95,60.95,SAR
2025-01-10,3SC-RYD2-20250110-00230,3SC-RYD2,sale,delivery,cash,2,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-10,3SC-RYD2-20250110-00230,3SC-RYD2,sale,delivery,cash,3,ESP-SGL,Single Espresso,Espresso,1,21.67,0.1,19.5,0.15,2.92,22.42,SAR
2025-01-10,3SC-RYD2-20250110-00231,3SC-RYD2,sale,delivery,card,1,DRP-REG,Drip Coffee,Brewed,2,18.0,0.05,34.2,0.15,5.13,39.33,SAR
2025-01-10,3SC-RYD2-20250110-00231,3SC-RYD2,sale,delivery,card,2,LAT-LRG,Latte (Large),Espresso,1,26.5,0.1,23.85,0.15,3.58,27.43,SAR
2025-01-10,3SC-RYD2-20250110-00232,3SC-RYD2,sale,delivery,cash,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-10,3SC-RYD2-20250110-00232,3SC-RYD2,sale,delivery,cash,2,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-10,3SC-RYD2-20250110-00232,3SC-RYD2,sale,delivery,cash,3,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-10,3SC-RYD2-20250110-00233,3SC-RYD2,sale,in_store,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-11,3SC-RYD-20250111-00234,3SC-RYD,sale,in_store,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-11,3SC-RYD-20250111-00234,3SC-RYD,sale,in_store,cash,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-11,3SC-RYD-20250111-00234,3SC-RYD,sale,in_store,cash,3,LAT-LRG,Latte (Large),Espresso,2,26.5,0.05,50.35,0.15,7.55,57.9,SAR
2025-01-11,3SC-RYD-20250111-00235,3SC-RYD,sale,take_away,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-11,3SC-RYD-20250111-00235,3SC-RYD,sale,take_away,cash,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-11,3SC-RYD-20250111-00236,3SC-RYD,sale,delivery,card,1,PST-CRS,Butter Croissant,Pastries,2,12.0,0.05,22.8,0.15,3.42,26.22,SAR
2025-01-11,3SC-RYD-20250111-00237,3SC-RYD,sale,in_store,card,1,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.0,50.0,0.15,7.5,57.5,SAR
2025-01-11,3SC-RYD-20250111-00237,3SC-RYD,sale,in_store,card,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-11,3SC-RYD-20250111-00237,3SC-RYD,sale,in_store,card,3,PST-CRS,Butter Croissant,Pastries,2,12.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-11,3SC-RYD-20250111-00238,3SC-RYD,sale,delivery,card,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.05,12.35,0.15,1.85,14.2,SAR
2025-01-11,3SC-RYD-20250111-00239,3SC-RYD,sale,in_store,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-11,3SC-RYD-20250111-00239,3SC-RYD,sale,in_store,cash,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-11,3SC-RYD-20250111-00240,3SC-RYD,sale,in_store,cash,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-11,3SC-RYD-20250111-00240,3SC-RYD,sale,in_store,cash,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-11,3SC-RYD-20250111-00240,3SC-RYD,sale,in_store,cash,3,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.1,22.5,0.15,3.38,25.88,SAR
2025-01-11,3SC-RYD-20250111-00241,3SC-RYD,sale,take_away,card,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.05,22.8,0.15,3.42,26.22,SAR
2025-01-11,3SC-RYD-20250111-00241,3SC-RYD,sale,take_away,card,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.05,12.35,0.15,1.85,14.2,SAR
2025-01-11,3SC-RYD-20250111-00242,3SC-RYD,sale,take_away,cash,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-11,3SC-RYD-20250111-00243,3SC-RYD,sale,delivery,card,1,LAT-LRG,Latte (Large),Espresso,2,26.5,0.05,50.35,0.15,7.55,57.9,SAR
2025-01-11,3SC-RYD-20250111-00243,3SC-RYD,sale,delivery,card,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-11,3SC-RYD-20250111-00244,3SC-RYD,sale,in_store,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-11,3SC-RYD-20250111-00244,3SC-RYD,sale,in_store,cash,2,DRP-REG,Drip Coffee,Brewed,2,18.0,0.0,36.0,0.15,5.4,41.4,SAR
2025-01-11,3SC-RYD-20250111-00244,3SC-RYD,sale,in_store,cash,3,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
2025-01-11,3SC-RYD-20250111-00245,3SC-RYD,sale,in_store,cash,1,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.05,47.5,0.15,7.12,54.62,SAR
2025-01-11,3SC-RYD-20250111-00245,3SC-RYD,sale,in_store,cash,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.05,20.59,0.15,3.09,23.68,SAR
2025-01-11,3SC-RYD-20250111-00245,3SC-RYD,sale,in_store,cash,3,LAT-LRG,Latte (Large),Espresso,1,26.5,0.05,25.17,0.15,3.78,28.95,SAR
2025-01-11,3SC-RYD-20250111-00246,3SC-RYD,sale,take_away,card,1,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
2025-01-11,3SC-RYD-20250111-00246,3SC-RYD,sale,take_away,card,2,ESP-DBL,Double Espresso,Espresso,1,24.5,0.1,22.05,0.15,3.31,25.36,SAR
2025-01-11,3SC-RYD-20250111-00246,3SC-RYD,sale,take_away,card,3,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-11,3SC-RYD2-20250111-00247,3SC-RYD2,sale,take_away,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-11,3SC-RYD2-20250111-00247,3SC-RYD2,sale,take_away,cash,2,ESP-DBL,Double Espresso,Espresso,1,24.5,0.1,22.05,0.15,3.31,25.36,SAR
2025-01-11,3SC-RYD2-20250111-00248,3SC-RYD2,sale,take_away,card,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-11,3SC-RYD2-20250111-00249,3SC-RYD2,sale,in_store,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-11,3SC-RYD2-20250111-00250,3SC-RYD2,sale,in_store,card,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.05,12.35,0.15,1.85,14.2,SAR
2025-01-11,3SC-RYD2-20250111-00251,3SC-RYD2,sale,in_store,card,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.1,23.85,0.15,3.58,27.43,SAR
2025-01-11,3SC-RYD2-20250111-00251,3SC-RYD2,sale,in_store,card,2,PST-CRS,Butter Croissant,Pastries,2,12.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-11,3SC-RYD2-20250111-00252,3SC-RYD2,sale,in_store,card,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-11,3SC-RYD2-20250111-00253,3SC-RYD2,sale,in_store,card,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-11,3SC-RYD2-20250111-00253,3SC-RYD2,sale,in_store,card,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-11,3SC-RYD2-20250111-00254,3SC-RYD2,sale,in_store,card,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-11,3SC-RYD2-20250111-00254,3SC-RYD2,sale,in_store,card,2,LAT-LRG,Latte (Large),Espresso,1,26.5,0.1,23.85,0.15,3.58,27.43,SAR
2025-01-11,3SC-RYD2-20250111-00255,3SC-RYD2,sale,in_store,card,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-11,3SC-RYD2-20250111-00255,3SC-RYD2,sale,in_store,card,2,PST-CRS,Butter Croissant,Pastries,1,12.0,0.05,11.4,0.15,1.71,13.11,SAR
2025-01-11,3SC-RYD2-20250111-00256,3SC-RYD2,sale,delivery,card,1,ESP-SGL,Single Espresso,Espresso,2,21.67,0.0,43.34,0.15,6.5,49.84,SAR
2025-01-11,3SC-RYD2-20250111-00256,3SC-RYD2,sale,delivery,card,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-11,3SC-RYD2-20250111-00257,3SC-RYD2,sale,delivery,card,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-11,3SC-RYD2-20250111-00257,3SC-RYD2,sale,delivery,card,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.1,22.5,0.15,3.38,25.88,SAR
2025-01-11,3SC-RYD2-20250111-00258,3SC-RYD2,sale,in_store,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-12,3SC-RYD-20250112-00259,3SC-RYD,sale,in_store,cash,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.05,25.17,0.15,3.78,28.95,SAR
2025-01-12,3SC-RYD-20250112-00260,3SC-RYD,sale,take_away,card,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-12,3SC-RYD-20250112-00260,3SC-RYD,sale,take_away,card,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-12,3SC-RYD-20250112-00261,3SC-RYD,sale,in_store,card,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-12,3SC-RYD-20250112-00262,3SC-RYD,sale,delivery,card,1,ESP-DBL,Double Espresso,Espresso,2,24.5,0.0,49.0,0.15,7.35,56.35,SAR
2025-01-12,3SC-RYD-20250112-00262,3SC-RYD,sale,delivery,card,2,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.0,50.0,0.15,7.5,57.5,SAR
2025-01-12,3SC-RYD-20250112-00262,3SC-RYD,sale,delivery,card,3,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-12,3SC-RYD-20250112-00263,3SC-RYD,sale,in_store,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-12,3SC-RYD-20250112-00263,3SC-RYD,sale,in_store,cash,2,ESP-DBL,Double Espresso,Espresso,2,24.5,0.0,49.0,0.15,7.35,56.35,SAR
2025-01-12,3SC-RYD-20250112-00264,3SC-RYD,sale,take_away,cash,1,LAT-LRG,Latte (Large),Espresso,2,26.5,0.1,47.7,0.15,7.16,54.86,SAR
2025-01-12,3SC-RYD-20250112-00265,3SC-RYD,sale,delivery,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.1,19.5,0.15,2.92,22.42,SAR
2025-01-12,3SC-RYD-20250112-00265,3SC-RYD,sale,delivery,cash,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.05,12.35,0.15,1.85,14.2,SAR
2025-01-12,3SC-RYD-20250112-00265,3SC-RYD,sale,delivery,cash,3,CLD-BRW,Cold Brew,Brewed,1,24.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-12,3SC-RYD-20250112-00266,3SC-RYD,sale,delivery,card,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-12,3SC-RYD-20250112-00266,3SC-RYD,sale,delivery,card,2,LAT-LRG,Latte (Large),Espresso,1,26.5,0.1,23.85,0.15,3.58,27.43,SAR
2025-01-12,3SC-RYD-20250112-00266,3SC-RYD,sale,delivery,card,3,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-12,3SC-RYD-20250112-00267,3SC-RYD,sale,in_store,card,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-12,3SC-RYD-20250112-00267,3SC-RYD,sale,in_store,card,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-12,3SC-RYD-20250112-00267,3SC-RYD,sale,in_store,card,3,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-12,3SC-RYD-20250112-00268,3SC-RYD,sale,delivery,card,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-12,3SC-RYD-20250112-00268,3SC-RYD,sale,delivery,card,2,PST-MFN,Blueberry Muffin,Pastries,2,13.0,0.0,26.0,0.15,3.9,29.9,SAR
2025-01-12,3SC-RYD-20250112-00269,3SC-RYD,sale,take_away,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-12,3SC-RYD-20250112-00269,3SC-RYD,sale,take_away,cash,2,ESP-DBL,Double Espresso,Espresso,2,24.5,0.0,49.0,0.15,7.35,56.35,SAR
2025-01-12,3SC-RYD-20250112-00270,3SC-RYD,sale,take_away,card,1,CLD-BRW,Cold Brew,Brewed,2,24.0,0.05,45.6,0.15,6.84,52.44,SAR
2025-01-12,3SC-RYD-20250112-00270,3SC-RYD,sale,take_away,card,2,LAT-LRG,Latte (Large),Espresso,2,26.5,0.0,53.0,0.15,7.95,60.95,SAR
2025-01-12,3SC-RYD-20250112-00270,3SC-RYD,sale,take_away,card,3,ESP-SGL,Single Espresso,Espresso,1,21.67,0.1,19.5,0.15,2.92,22.42,SAR
2025-01-12,3SC-RYD-20250112-00271,3SC-RYD,sale,in_store,card,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-12,3SC-RYD-20250112-00271,3SC-RYD,sale,in_store,card,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-12,3SC-RYD-20250112-00272,3SC-RYD,sale,delivery,cash,1,DRP-REG,Drip Coffee,Brewed,2,18.0,0.05,34.2,0.15,5.13,39.33,SAR
2025-01-12,3SC-RYD-20250112-00272,3SC-RYD,sale,delivery,cash,2,PST-CRS,Butter Croissant,Pastries,2,12.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-12,3SC-RYD-20250112-00273,3SC-RYD,sale,take_away,card,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-12,3SC-RYD-20250112-00273,3SC-RYD,sale,take_away,card,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-12,3SC-RYD-20250112-00273,3SC-RYD,sale,take_away,card,3,PST-CRS,Butter Croissant,Pastries,2,12.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-12,3SC-RYD2-20250112-00274,3SC-RYD2,sale,delivery,cash,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-12,3SC-RYD2-20250112-00274,3SC-RYD2,sale,delivery,cash,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-12,3SC-RYD2-20250112-00275,3SC-RYD2,sale,take_away,card,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-12,3SC-RYD2-20250112-00276,3SC-RYD2,sale,in_store,cash,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-12,3SC-RYD2-20250112-00276,3SC-RYD2,sale,in_store,cash,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.05,17.1,0.15,2.56,19.66,SAR
2025-01-12,3SC-RYD2-20250112-00276,3SC-RYD2,sale,in_store,cash,3,LAT-LRG,Latte (Large),Espresso,2,26.5,0.0,53.0,0.15,7.95,60.95,SAR
2025-01-12,3SC-RYD2-20250112-00277,3SC-RYD2,sale,take_away,cash,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-12,3SC-RYD2-20250112-00277,3SC-RYD2,sale,take_away,cash,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-12,3SC-RYD2-20250112-00278,3SC-RYD2,sale,delivery,card,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.1,16.2,0.15,2.43,18.63,SAR
2025-01-12,3SC-RYD2-20250112-00278,3SC-RYD2,sale,delivery,card,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-12,3SC-RYD2-20250112-00278,3SC-RYD2,sale,delivery,card,3,LAT-LRG,Latte (Large),Espresso,2,26.5,0.05,50.35,0.15,7.55,57.9,SAR
2025-01-12,3SC-RYD2-20250112-00279,3SC-RYD2,sale,in_store,card,1,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
2025-01-12,3SC-RYD2-20250112-00279,3SC-RYD2,sale,in_store,card,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.1,16.2,0.15,2.43,18.63,SAR
2025-01-12,3SC-RYD2-20250112-00280,3SC-RYD2,sale,delivery,cash,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-12,3SC-RYD2-20250112-00280,3SC-RYD2,sale,delivery,cash,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-12,3SC-RYD2-20250112-00280,3SC-RYD2,sale,delivery,cash,3,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-12,3SC-RYD2-20250112-00281,3SC-RYD2,sale,delivery,cash,1,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.0,50.0,0.15,7.5,57.5,SAR
2025-01-12,3SC-RYD2-20250112-00282,3SC-RYD2,sale,in_store,cash,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.1,22.05,0.15,3.31,25.36,SAR
2025-01-12,3SC-RYD2-20250112-00282,3SC-RYD2,sale,in_store,cash,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-12,3SC-RYD2-20250112-00283,3SC-RYD2,sale,take_away,card,1,ESP-DBL,Double Espresso,Espresso,2,24.5,0.0,49.0,0.15,7.35,56.35,SAR
2025-01-12,3SC-RYD2-20250112-00284,3SC-RYD2,sale,take_away,card,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-12,3SC-RYD2-20250112-00285,3SC-RYD2,sale,in_store,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-12,3SC-RYD2-20250112-00285,3SC-RYD2,sale,in_store,cash,2,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-12,3SC-RYD2-20250112-00285,3SC-RYD2,sale,in_store,cash,3,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-12,3SC-RYD2-20250112-00286,3SC-RYD2,sale,take_away,card,1,PST-CRS,Butter Croissant,Pastries,2,12.0,0.05,22.8,0.15,3.42,26.22,SAR
2025-01-12,3SC-RYD2-20250112-00286,3SC-RYD2,sale,take_away,card,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-13,3SC-RYD-20250113-00287,3SC-RYD,sale,delivery,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.1,19.5,0.15,2.92,22.42,SAR
2025-01-13,3SC-RYD-20250113-00287,3SC-RYD,sale,delivery,cash,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-13,3SC-RYD-20250113-00287,3SC-RYD,sale,delivery,cash,3,PST-CRS,Butter Croissant,Pastries,2,12.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-13,3SC-RYD-20250113-00288,3SC-RYD,sale,take_away,card,1,ESP-SGL,Single Espresso,Espresso,2,21.67,0.0,43.34,0.15,6.5,49.84,SAR
2025-01-13,3SC-RYD-20250113-00289,3SC-RYD,sale,delivery,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-13,3SC-RYD-20250113-00290,3SC-RYD,sale,delivery,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-13,3SC-RYD-20250113-00290,3SC-RYD,sale,delivery,cash,2,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.05,47.5,0.15,7.12,54.62,SAR
2025-01-13,3SC-RYD-20250113-00291,3SC-RYD,sale,in_store,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-13,3SC-RYD-20250113-00291,3SC-RYD,sale,in_store,cash,2,LAT-LRG,Latte (Large),Espresso,1,26.5,0.1,23.85,0.15,3.58,27.43,SAR
2025-01-13,3SC-RYD-20250113-00292,3SC-RYD,sale,take_away,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-13,3SC-RYD-20250113-00293,3SC-RYD,sale,delivery,card,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.1,19.5,0.15,2.92,22.42,SAR
2025-01-13,3SC-RYD-20250113-00293,3SC-RYD,sale,delivery,card,2,CLD-BRW,Cold Brew,Brewed,1,24.0,0.1,21.6,0.15,3.24,24.84,SAR
2025-01-13,3SC-RYD-20250113-00293,3SC-RYD,sale,delivery,card,3,DRP-REG,Drip Coffee,Brewed,1,18.0,0.1,16.2,0.15,2.43,18.63,SAR
2025-01-13,3SC-RYD-20250113-00294,3SC-RYD,sale,in_store,cash,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.0,25.0,0.15,3.75,28.75,SAR
2025-01-13,3SC-RYD-20250113-00295,3SC-RYD,sale,delivery,card,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.1,22.5,0.15,3.38,25.88,SAR
2025-01-13,3SC-RYD-20250113-00296,3SC-RYD,sale,take_away,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-13,3SC-RYD-20250113-00296,3SC-RYD,sale,take_away,cash,2,DRP-REG,Drip Coffee,Brewed,2,18.0,0.1,32.4,0.15,4.86,37.26,SAR
2025-01-13,3SC-RYD-20250113-00297,3SC-RYD,sale,delivery,cash,1,PST-MFN,Blueberry Muffin,Pastries,2,13.0,0.0,26.0,0.15,3.9,29.9,SAR
